SNIPPET;INDEX;CYCLES;POINTS;OBSTACLES
testrun-3-1;8;812019;167;7
testrun-3-1;9;865670;179;8
testrun-3-1;10;1183597;231;8
testrun-3-1;11;1077235;227;7
testrun-3-1;12;1110354;232;7
testrun-3-1;13;1101957;232;7
testrun-3-1;14;1107399;226;7
testrun-3-1;15;1113502;231;6
testrun-3-1;16;1056284;211;7
testrun-3-1;17;912486;181;9
testrun-3-1;18;781326;163;7
testrun-3-1;19;902846;182;7
testrun-3-1;20;842806;163;6
testrun-3-1;21;893667;182;8
testrun-3-1;22;849047;177;8
testrun-3-1;23;914289;173;7
testrun-3-1;24;797247;160;8
testrun-3-1;25;884563;170;7
testrun-3-1;26;886832;185;9
testrun-3-1;27;826008;171;8
testrun-3-1;28;939783;180;8
testrun-3-1;29;999315;204;9
testrun-3-1;30;1183926;228;8
testrun-3-1;31;1214223;242;6
testrun-3-1;32;1111146;235;8
testrun-3-1;33;1122459;234;9
testrun-3-1;34;1161551;242;8
testrun-3-1;35;1178328;244;7
testrun-3-1;36;1098744;229;8
testrun-3-1;37;1073668;220;8
testrun-3-1;38;1069276;223;7
testrun-3-1;39;1069074;226;7
testrun-3-1;40;1018548;201;9
testrun-3-1;41;968289;187;9
testrun-3-1;42;1073971;214;8
testrun-3-1;43;935377;192;9
testrun-3-1;44;1069867;209;8
testrun-3-1;45;966321;194;7
testrun-3-1;46;1030708;207;9
testrun-3-1;47;923090;194;9
testrun-3-1;48;800992;171;7
testrun-3-1;49;990615;199;7
testrun-3-1;50;902867;181;7
testrun-3-1;51;805670;157;8
testrun-3-1;52;926335;195;7
testrun-3-1;53;894189;178;6
testrun-3-1;54;945937;187;7
testrun-3-1;55;963263;188;7
testrun-3-1;56;1053721;213;8
testrun-3-1;57;1242125;235;7
testrun-3-1;58;912317;194;8
testrun-3-1;59;1092526;226;9
testrun-3-1;60;1148835;237;9
testrun-3-1;61;1177872;228;7
testrun-3-1;62;1060686;220;7
testrun-3-1;63;1097419;231;8
testrun-3-1;64;1054586;213;7
testrun-3-1;65;970185;193;8
testrun-3-1;66;1011299;215;9
testrun-3-1;67;1063141;222;9
testrun-3-1;68;1110835;223;9
testrun-3-1;69;1189269;231;9
testrun-3-1;70;1041865;208;9
testrun-3-1;71;1157708;227;8
testrun-3-1;72;991652;197;8
testrun-3-1;73;920593;176;7
testrun-3-1;74;820009;169;7
testrun-3-1;75;902860;170;8
testrun-3-1;76;817652;160;8
testrun-3-1;77;864629;172;8
testrun-3-1;78;979112;191;8
testrun-3-1;79;1134660;229;8
testrun-3-1;80;1200677;243;6
testrun-3-1;81;1166063;243;7
testrun-3-1;82;1146580;235;9
testrun-3-1;83;1146621;241;7
testrun-3-1;84;1115187;233;7
testrun-3-1;85;1127040;223;6
testrun-3-1;86;1066042;211;6
testrun-3-1;87;987990;203;7
testrun-3-1;88;1131127;231;8
testrun-3-1;89;1033049;218;11
testrun-3-1;90;1142619;220;9
testrun-3-1;91;1135674;224;8
testrun-3-1;92;974807;205;9
testrun-3-1;93;861136;184;8
testrun-3-1;94;758413;158;7
testrun-3-1;95;904998;190;8
testrun-3-1;96;893622;180;9
testrun-3-1;97;973143;192;8
testrun-3-1;98;1128618;229;8
testrun-3-1;99;1137801;235;7
testrun-3-1;100;1175769;226;8
testrun-3-1;101;1119244;235;7
testrun-3-1;102;1073870;225;7
testrun-3-1;103;1122630;235;8
testrun-3-1;104;1013504;196;9
testrun-3-1;105;1070312;203;9
testrun-3-1;106;1048168;222;9
testrun-3-1;107;1069153;217;9
testrun-3-1;108;919123;192;10
testrun-3-1;109;1110562;226;8
testrun-3-1;110;1014089;203;7
testrun-3-1;111;884412;187;8
testrun-3-1;112;1023678;213;9
testrun-3-1;113;988872;197;9
testrun-3-1;114;874181;183;8
testrun-3-1;115;891406;177;8
testrun-3-1;116;958409;194;8
testrun-3-1;117;898483;186;7
testrun-3-1;118;896600;178;8
testrun-3-1;119;885966;178;8
testrun-3-1;120;864065;175;9
testrun-3-1;121;1015916;205;9
testrun-3-1;122;914820;195;9
testrun-3-1;123;1020302;188;8
testrun-3-1;124;1261710;241;8
testrun-3-1;125;1147476;239;7
testrun-3-1;126;1157479;241;7
testrun-3-1;127;1072175;221;8
testrun-3-1;128;1163685;243;6
testrun-3-1;129;1111263;234;6
testrun-3-1;130;1067235;224;7
testrun-3-1;131;1053994;213;6
testrun-3-1;132;971457;202;6
testrun-3-1;133;1124788;237;8
testrun-3-1;134;1103619;228;8
testrun-3-1;135;1108163;228;8
testrun-3-1;136;1050576;222;10
testrun-3-1;137;1083714;228;10
testrun-3-1;138;1139481;223;9
testrun-3-1;139;836554;176;9
testrun-3-1;140;1134314;226;9
testrun-3-1;141;1070136;216;8
testrun-3-1;142;1081145;203;9
testrun-3-1;143;967533;191;9
testrun-3-1;144;1129110;219;8
testrun-3-1;145;1033530;203;7
testrun-3-1;146;985418;192;7
testrun-3-1;147;940055;188;8
testrun-3-1;148;778972;155;7
testrun-3-1;149;943894;193;7
testrun-3-1;150;850144;167;6
testrun-3-1;151;926719;175;8
testrun-3-1;152;936137;187;7
testrun-3-1;153;1092323;227;9
testrun-3-1;154;1146196;240;8
testrun-3-1;155;956518;197;8
testrun-3-1;156;1113977;231;9
testrun-3-1;157;1169479;244;6
testrun-3-1;158;1140059;239;8
testrun-3-1;159;1158937;241;8
testrun-3-1;160;1198836;241;8
testrun-3-1;161;1046441;207;6
testrun-3-1;162;1001029;207;6
testrun-3-1;163;1144325;226;7
testrun-3-1;164;1137551;229;7
testrun-3-1;165;1126905;219;7
testrun-3-1;166;1140066;241;10
testrun-3-1;167;1084251;228;10
testrun-3-1;168;1075095;222;9
testrun-3-1;169;1019300;217;8
testrun-3-1;170;964748;199;8
testrun-3-1;171;806890;167;8
testrun-3-1;172;807690;160;8
testrun-3-1;173;880942;182;9
testrun-3-1;174;941267;188;9
testrun-3-1;175;959692;194;9
testrun-3-1;176;1109450;235;8
testrun-3-1;177;1126356;235;9
testrun-3-1;178;1163209;240;8
testrun-3-1;179;1104541;228;8
testrun-3-1;180;1056563;220;8
testrun-3-1;181;1095852;226;6
testrun-3-1;182;1107380;220;6
testrun-3-1;183;1029390;208;6
testrun-3-1;184;1016994;211;7
testrun-3-1;185;1102660;228;8
testrun-3-1;186;1037384;219;10
testrun-3-1;187;1096337;223;10
testrun-3-1;188;1105989;221;9
testrun-3-1;189;1077753;222;10
testrun-3-1;190;960465;200;9
testrun-3-1;191;1041689;222;9
testrun-3-1;192;1074283;224;10
testrun-3-1;193;993747;212;9
testrun-3-1;194;918670;194;8
testrun-3-1;195;895700;187;9
testrun-3-1;196;829986;176;7
testrun-3-1;197;960434;196;7
testrun-3-1;198;928202;188;7
testrun-3-1;199;862856;182;9
testrun-3-2;0;966313;189;7
testrun-3-2;1;1052408;211;8
testrun-3-2;2;1135908;239;7
testrun-3-2;3;1149179;239;8
testrun-3-2;4;1144749;235;8
testrun-3-2;5;1137421;240;9
testrun-3-2;6;1125178;233;8
testrun-3-2;7;1128586;236;8
testrun-3-2;8;1120445;217;6
testrun-3-2;9;1064624;213;6
testrun-3-2;10;1044790;214;6
testrun-3-2;11;1157766;238;8
testrun-3-2;12;1146974;237;8
testrun-3-2;13;1033583;213;8
testrun-3-2;14;1151337;240;9
testrun-3-2;15;1161711;233;8
testrun-3-2;16;1108382;229;10
testrun-3-2;17;1094698;215;9
testrun-3-2;18;1010681;203;9
testrun-3-2;19;1093852;228;9
testrun-3-2;20;1085351;227;9
testrun-3-2;21;1044921;207;8
testrun-3-2;22;1051508;213;8
testrun-3-2;23;946864;187;9
testrun-3-2;24;742597;155;8
testrun-3-2;25;976495;198;8
testrun-3-2;26;941876;190;8
testrun-3-2;27;976762;186;10
testrun-3-2;28;934056;190;7
testrun-3-2;29;1122924;236;7
testrun-3-2;30;1156222;238;7
testrun-3-2;31;1148547;236;8
testrun-3-2;32;1170704;240;7
testrun-3-2;33;1086683;226;7
testrun-3-2;34;1040249;217;7
testrun-3-2;35;1098423;226;7
testrun-3-2;36;1054510;220;7
testrun-3-2;37;1001967;189;8
testrun-3-2;38;949141;182;9
testrun-3-2;39;998151;207;9
testrun-3-2;40;857910;177;8
testrun-3-2;41;1003156;211;7
testrun-3-2;42;989516;192;7
testrun-3-2;43;1046051;208;8
testrun-3-2;44;976493;195;8
testrun-3-2;45;826691;157;8
testrun-3-2;46;958197;202;7
testrun-3-2;47;979285;189;8
testrun-3-2;48;980987;200;7
testrun-3-2;49;1093579;224;6
testrun-3-2;50;971588;194;5
testrun-3-2;51;1010480;210;8
testrun-3-2;52;1065911;214;7
testrun-3-2;53;975824;206;9
testrun-3-2;54;1063895;221;8
testrun-3-2;55;1190610;249;10
testrun-3-2;56;1184922;247;9
testrun-3-2;57;1179602;237;9
testrun-3-2;58;1142879;236;8
testrun-3-2;59;1143620;221;9
testrun-3-2;60;1252134;233;9
testrun-3-2;61;1099113;220;10
testrun-3-2;62;1035596;212;9
testrun-3-2;63;1051228;215;10
testrun-3-2;64;1075744;218;8
testrun-3-2;65;996018;203;7
testrun-3-2;66;873669;178;7
testrun-3-2;67;957218;200;8
testrun-3-2;68;865068;171;7
testrun-3-2;69;889410;180;9
testrun-3-2;70;856185;173;7
testrun-3-2;71;788485;166;8
testrun-3-2;72;703617;143;6
testrun-3-2;73;779256;164;8
testrun-3-2;74;819713;174;8
testrun-3-2;75;1097217;207;8
testrun-3-2;76;1154556;240;8
testrun-3-2;77;1099806;226;6
testrun-3-2;78;1067088;222;8
testrun-3-2;79;1177922;244;7
testrun-3-2;80;1088178;228;8
testrun-3-2;81;1081869;215;7
testrun-3-2;82;1078840;226;8
testrun-3-2;83;1048887;221;7
testrun-3-2;84;1036187;203;8
testrun-3-2;85;989011;194;8
testrun-3-2;86;1053006;208;8
testrun-3-2;87;892363;190;8
testrun-3-2;88;979001;203;8
testrun-3-2;89;927372;180;7
testrun-3-2;90;875284;164;8
testrun-3-2;91;910367;191;8
testrun-3-2;92;914800;186;8
testrun-3-2;93;1002517;197;9
testrun-3-2;94;1098922;221;7
testrun-3-2;95;1083613;211;6
testrun-3-2;96;1009582;204;8
testrun-3-2;97;982919;204;6
testrun-3-2;98;1140525;232;8
testrun-3-2;99;1078510;223;7
testrun-3-2;100;1060250;223;8
testrun-3-2;101;1067206;227;9
testrun-3-2;102;1088817;230;10
testrun-3-2;103;1116431;226;8
testrun-3-2;104;1065599;226;8
testrun-3-2;105;1030929;214;9
testrun-3-2;106;923482;194;7
testrun-3-2;107;848206;177;7
testrun-3-2;108;987173;197;7
testrun-3-2;109;1001019;198;8
testrun-3-2;110;893509;167;8
testrun-3-2;111;937769;195;7
testrun-3-2;112;947477;194;7
testrun-3-2;113;810119;170;7
testrun-3-2;114;866872;176;7
testrun-3-2;115;1031938;195;9
testrun-3-2;116;999390;207;9
testrun-3-2;117;870902;179;8
testrun-3-2;118;1073105;202;9
testrun-3-2;119;1097972;218;7
testrun-3-2;120;1054206;210;8
testrun-3-2;121;1013918;210;8
testrun-3-2;122;979735;202;7
testrun-3-2;123;1079386;220;8
testrun-3-2;124;1089913;227;9
testrun-3-2;125;1064453;227;9
testrun-3-2;126;1064866;221;9
testrun-3-2;127;1189176;235;9
testrun-3-2;128;1160565;229;9
testrun-3-2;129;876407;182;9
testrun-3-2;130;1070383;221;9
testrun-3-2;131;1013695;211;9
testrun-3-2;132;1040489;209;9
testrun-3-2;133;956979;192;8
testrun-3-2;134;1043577;210;8
testrun-3-2;135;1034398;208;7
testrun-3-2;136;918336;185;7
testrun-3-2;137;946055;184;9
testrun-3-2;138;957330;190;8
testrun-3-2;139;934152;191;8
testrun-3-2;140;799900;166;7
testrun-3-2;141;910271;186;9
testrun-3-2;142;1002686;212;8
testrun-3-2;143;1182336;237;8
testrun-3-2;144;1136383;238;8
testrun-3-2;145;1161744;243;8
testrun-3-2;146;1151094;242;8
testrun-3-2;147;997922;206;8
testrun-3-2;148;905744;186;8
testrun-3-2;149;1079595;211;9
testrun-3-2;150;1030223;204;9
testrun-3-2;151;929946;191;10
testrun-3-2;152;1071701;211;7
testrun-3-2;153;1001985;208;8
testrun-3-2;154;949543;199;7
testrun-3-2;155;797911;165;8
testrun-3-2;156;945779;198;7
testrun-3-2;157;889809;181;7
testrun-3-2;158;899422;183;9
testrun-3-2;159;963759;184;9
testrun-3-2;160;1007622;198;11
testrun-3-2;161;1032168;218;10
testrun-3-2;162;959031;199;9
testrun-3-2;163;1070443;213;7
testrun-3-2;164;1047082;219;7
testrun-3-2;165;1048680;221;7
testrun-3-2;166;1124577;226;7
testrun-3-2;167;980480;195;7
testrun-3-2;168;1028885;217;8
testrun-3-2;169;1081616;226;9
testrun-3-2;170;1042559;220;9
testrun-3-2;171;917402;195;8
testrun-3-2;172;1038531;222;9
testrun-3-2;173;1141056;235;9
testrun-3-2;174;1043473;206;9
testrun-3-2;175;1023014;200;9
testrun-3-2;176;910160;186;9
testrun-3-2;177;856719;172;7
testrun-3-2;178;961171;196;7
testrun-3-2;179;934463;195;8
testrun-3-2;180;884474;186;7
testrun-3-2;181;974058;189;8
testrun-3-2;182;1036306;205;8
testrun-3-2;183;1143967;239;7
testrun-3-2;184;1148214;242;8
testrun-3-2;185;941034;200;9
testrun-3-2;186;1201813;244;7
testrun-3-2;187;1141972;240;7
testrun-3-2;188;1064455;225;8
testrun-3-2;189;1173929;244;7
testrun-3-2;190;1164396;239;7
testrun-3-2;191;940665;196;8
testrun-3-2;192;876884;177;7
testrun-3-2;193;840785;172;7
testrun-3-2;194;887741;179;8
testrun-3-2;195;899875;182;8
testrun-3-2;196;852612;171;8
testrun-3-2;197;760810;154;7
testrun-3-2;198;845153;180;8
testrun-3-2;199;907842;192;7
testrun-3-3;0;916390;174;9
testrun-3-3;1;944441;189;10
testrun-3-3;2;995505;199;8
testrun-3-3;3;1127181;210;9
testrun-3-3;4;1010040;213;8
testrun-3-3;5;1078354;217;9
testrun-3-3;6;1042612;210;7
testrun-3-3;7;986349;201;6
testrun-3-3;8;1113022;230;7
testrun-3-3;9;1187996;246;10
testrun-3-3;10;1096772;222;8
testrun-3-3;11;1183668;238;7
testrun-3-3;12;1202698;247;7
testrun-3-3;13;1151923;237;8
testrun-3-3;14;1157009;235;7
testrun-3-3;15;1147007;230;10
testrun-3-3;16;1097342;232;10
testrun-3-3;17;1029775;216;10
testrun-3-3;18;878066;185;9
testrun-3-3;19;1060285;224;9
testrun-3-3;20;1073621;218;9
testrun-3-3;21;994664;207;9
testrun-3-3;22;952307;196;8
testrun-3-3;23;965663;195;8
testrun-3-3;24;1018037;194;7
testrun-3-3;25;967083;203;7
testrun-3-3;26;885776;183;7
testrun-3-3;27;968801;183;7
testrun-3-3;28;934963;184;7
testrun-3-3;29;906440;188;8
testrun-3-3;30;838321;175;7
testrun-3-3;31;838670;177;8
testrun-3-3;32;1165749;223;7
testrun-3-3;33;1112234;234;8
testrun-3-3;34;1044709;220;6
testrun-3-3;35;1087799;223;8
testrun-3-3;36;1132531;227;7
testrun-3-3;37;998089;210;7
testrun-3-3;38;1088944;228;8
testrun-3-3;39;1016959;205;8
testrun-3-3;40;1045430;205;9
testrun-3-3;41;1161598;223;9
testrun-3-3;42;975557;206;10
testrun-3-3;43;1187120;221;8
testrun-3-3;44;999437;208;9
testrun-3-3;45;1216250;229;8
testrun-3-3;46;1000162;209;8
testrun-3-3;47;909190;180;8
testrun-3-3;48;845131;163;8
testrun-3-3;49;947890;194;7
testrun-3-3;50;834774;167;7
testrun-3-3;51;914472;178;8
testrun-3-3;52;874775;169;8
testrun-3-3;53;919308;176;8
testrun-3-3;54;798393;152;8
testrun-3-3;55;814574;162;8
testrun-3-3;56;856641;173;7
testrun-3-3;57;857606;166;8
testrun-3-3;58;774320;159;7
testrun-3-3;59;846485;174;8
testrun-3-3;60;896001;191;8
testrun-3-3;61;869835;178;7
testrun-3-3;62;990888;193;9
testrun-3-3;63;1074202;227;8
testrun-3-3;64;1186920;244;9
testrun-3-3;65;1189928;248;8
testrun-3-3;66;1178552;238;7
testrun-3-3;67;1163326;227;8
testrun-3-3;68;1187133;240;7
testrun-3-3;69;1106797;233;8
testrun-3-3;70;1249650;254;8
testrun-3-3;71;1156053;237;9
testrun-3-3;72;975438;202;7
testrun-3-3;73;1018237;189;8
testrun-3-3;74;886892;181;8
testrun-3-3;75;871171;179;8
testrun-3-3;76;904309;178;7
testrun-3-3;77;872342;180;8
testrun-3-3;78;794323;164;8
testrun-3-3;79;942127;197;7
testrun-3-3;80;1030266;204;7
testrun-3-3;81;922294;189;7
testrun-3-3;82;984517;202;7
testrun-3-3;83;1047625;215;6
testrun-3-3;84;972516;196;6
testrun-3-3;85;1118985;230;9
testrun-3-3;86;1079210;230;10
testrun-3-3;87;1056574;214;8
testrun-3-3;88;1139647;232;10
testrun-3-3;89;1185620;249;9
testrun-3-3;90;1046706;209;9
testrun-3-3;91;1236799;248;9
testrun-3-3;92;1207822;249;9
testrun-3-3;93;1156297;233;7
testrun-3-3;94;1128373;234;8
testrun-3-3;95;1090603;223;8
testrun-3-3;96;1139763;224;8
testrun-3-3;97;1084180;211;8
testrun-3-3;98;932518;192;8
testrun-3-3;99;1099439;225;8
testrun-3-3;100;972072;205;7
testrun-3-3;101;1031669;206;8
testrun-3-3;102;885433;183;7
testrun-3-3;103;754634;152;6
testrun-3-3;104;937725;190;8
testrun-3-3;105;834561;179;8
testrun-3-3;106;920523;183;9
testrun-3-3;107;861788;178;8
testrun-3-3;108;1046840;207;10
testrun-3-3;109;1079179;217;9
testrun-3-3;110;1040812;208;8
testrun-3-3;111;1214564;244;7
testrun-3-3;112;1122777;237;6
testrun-3-3;113;1077470;224;6
testrun-3-3;114;1140560;240;7
testrun-3-3;115;1052068;220;6
testrun-3-3;116;1018311;205;8
testrun-3-3;117;1048589;204;6
testrun-3-3;118;1069794;213;9
testrun-3-3;119;1111070;228;9
testrun-3-3;120;1059860;209;9
testrun-3-3;121;1129628;225;9
testrun-3-3;122;1154156;227;8
testrun-3-3;123;1001935;206;9
testrun-3-3;124;1063980;218;10
testrun-3-3;125;1024975;219;9
testrun-3-3;126;893610;186;9
testrun-3-3;127;985400;209;8
testrun-3-3;128;1152060;242;10
testrun-3-3;129;1098319;222;8
testrun-3-3;130;1230154;237;9
testrun-3-3;131;1178267;246;8
testrun-3-3;132;1101380;234;8
testrun-3-3;133;1165513;240;7
testrun-3-3;134;1047581;218;7
testrun-3-3;135;1049398;207;8
testrun-3-3;136;1089901;226;7
testrun-3-3;137;1049708;208;7
testrun-3-3;138;1006806;202;10
testrun-3-3;139;1031489;208;10
testrun-3-3;140;1050832;220;8
testrun-3-3;141;1048016;215;9
testrun-3-3;142;1038617;210;8
testrun-3-3;143;932401;199;7
testrun-3-3;144;1015002;194;8
testrun-3-3;145;868736;170;6
testrun-3-3;146;966447;184;7
testrun-3-3;147;974997;189;8
testrun-3-3;148;848975;175;7
testrun-3-3;149;908933;183;9
testrun-3-3;150;988313;189;9
testrun-3-3;151;1037834;209;10
testrun-3-3;152;1111259;226;8
testrun-3-3;153;1031488;206;9
testrun-3-3;154;1185139;230;8
testrun-3-3;155;1079130;222;7
testrun-3-3;156;1094652;219;7
testrun-3-3;157;1079977;225;8
testrun-3-3;158;978919;199;7
testrun-3-3;159;970366;180;8
testrun-3-3;160;905455;191;8
testrun-3-3;161;910774;190;8
testrun-3-3;162;988386;194;8
testrun-3-3;163;871014;166;8
testrun-3-3;164;963655;195;7
testrun-3-3;165;879391;178;9
testrun-3-3;166;932826;190;7
testrun-3-3;167;1104883;234;6
testrun-3-3;168;1091441;229;8
testrun-3-3;169;944021;188;7
testrun-3-3;170;1175346;243;8
testrun-3-3;171;1117445;234;7
testrun-3-3;172;1085992;224;7
testrun-3-3;173;1142546;237;6
testrun-3-3;174;1093240;226;8
testrun-3-3;175;1164688;239;6
testrun-3-3;176;1192804;247;8
testrun-3-3;177;1113664;229;7
testrun-3-3;178;1069222;190;8
testrun-3-3;179;911946;182;7
testrun-3-3;180;846694;160;7
testrun-3-3;181;869055;178;8
testrun-3-3;182;840287;172;8
testrun-3-3;183;735489;155;8
testrun-3-3;184;869869;178;8
testrun-3-3;185;900673;167;7
testrun-3-3;186;899228;183;8
testrun-3-3;187;826591;171;9
testrun-3-3;188;880426;184;9
testrun-3-3;189;973545;204;8
testrun-3-3;190;1123618;231;9
testrun-3-3;191;1155146;242;8
testrun-3-3;192;1172350;246;7
testrun-3-3;193;1222421;241;6
testrun-3-3;194;1053914;202;6
testrun-3-3;195;1194506;239;7
testrun-3-3;196;1090306;231;8
testrun-3-3;197;1168594;243;9
testrun-3-3;198;1105639;231;7
testrun-3-3;199;1061756;220;7
testrun-3-4;0;1144626;240;6
testrun-3-4;1;1078286;227;6
testrun-3-4;2;1129042;217;7
testrun-3-4;3;1020075;205;6
testrun-3-4;4;1021973;215;6
testrun-3-4;5;1022027;216;9
testrun-3-4;6;1099748;234;9
testrun-3-4;7;987839;210;9
testrun-3-4;8;1145772;230;10
testrun-3-4;9;1160903;224;9
testrun-3-4;10;1062708;211;9
testrun-3-4;11;1085962;222;9
testrun-3-4;12;1093110;224;8
testrun-3-4;13;1046583;216;9
testrun-3-4;14;1066368;215;8
testrun-3-4;15;1143407;227;9
testrun-3-4;16;1020598;200;9
testrun-3-4;17;947473;194;9
testrun-3-4;18;837068;175;9
testrun-3-4;19;731364;153;7
testrun-3-4;20;943735;187;7
testrun-3-4;21;908932;191;7
testrun-3-4;22;846680;181;8
testrun-3-4;23;928658;183;5
testrun-3-4;24;1014382;197;7
testrun-3-4;25;1180005;244;7
testrun-3-4;26;1108429;236;8
testrun-3-4;27;1176758;240;10
testrun-3-4;28;1119266;236;7
testrun-3-4;29;1164920;229;8
testrun-3-4;30;1141613;238;9
testrun-3-4;31;1107027;222;8
testrun-3-4;32;1037215;214;9
testrun-3-4;33;1084237;225;6
testrun-3-4;34;1093686;222;7
testrun-3-4;35;1015839;206;6
testrun-3-4;36;1067044;218;8
testrun-3-4;37;1166880;242;7
testrun-3-4;38;1090857;225;7
testrun-3-4;39;958914;199;8
testrun-3-4;40;1204734;244;8
testrun-3-4;41;1092026;229;9
testrun-3-4;42;1199815;244;9
testrun-3-4;43;1111668;229;8
testrun-3-4;44;1012234;207;9
testrun-3-4;45;908690;185;8
testrun-3-4;46;881409;182;9
testrun-3-4;47;796476;168;8
testrun-3-4;48;745339;157;9
testrun-3-4;49;851055;173;8
testrun-3-4;50;851432;164;7
testrun-3-4;51;728375;152;7
testrun-3-4;52;856067;170;7
testrun-3-4;53;866709;183;8
testrun-3-4;54;930080;197;9
testrun-3-4;55;983633;208;9
testrun-3-4;56;900644;191;9
testrun-3-4;57;947198;198;8
testrun-3-4;58;992963;191;8
testrun-3-4;59;1077182;200;9
testrun-3-4;60;1099204;220;8
testrun-3-4;61;1132990;229;8
testrun-3-4;62;1018055;212;8
testrun-3-4;63;1079462;227;10
testrun-3-4;64;1017060;210;9
testrun-3-4;65;1055690;224;10
testrun-3-4;66;1006128;205;7
testrun-3-4;67;907689;185;8
testrun-3-4;68;946106;176;8
testrun-3-4;69;780913;161;9
testrun-3-4;70;871032;173;9
testrun-3-4;71;818766;171;9
testrun-3-4;72;845293;170;8
testrun-3-4;73;867501;178;8
testrun-3-4;74;779620;163;8
testrun-3-4;75;820474;167;7
testrun-3-4;76;896561;183;7
testrun-3-4;77;989977;199;6
testrun-3-4;78;1095935;225;6
testrun-3-4;79;1035352;216;6
testrun-3-4;80;1065278;222;8
testrun-3-4;81;1115482;222;7
testrun-3-4;82;1019279;209;7
testrun-3-4;83;1162568;223;8
testrun-3-4;84;1022125;207;7
testrun-3-4;85;1017578;211;7
testrun-3-4;86;1137515;228;7
testrun-3-4;87;1075676;225;9
testrun-3-4;88;1158195;232;6
testrun-3-4;89;1007395;215;8
testrun-3-4;90;1033346;206;8
testrun-3-4;91;972154;201;8
testrun-3-4;92;895004;190;7
testrun-3-4;93;789975;160;6
testrun-3-4;94;965193;194;7
testrun-3-4;95;836276;170;7
testrun-3-4;96;840030;167;7
testrun-3-4;97;889335;179;9
testrun-3-4;98;1080298;202;9
testrun-3-4;99;955693;194;9
testrun-3-4;100;893213;190;10
testrun-3-4;101;1038968;220;9
testrun-3-4;102;1038935;218;6
testrun-3-4;103;1083436;218;9
testrun-3-4;104;1193417;240;7
testrun-3-4;105;1126218;235;6
testrun-3-4;106;1034824;220;6
testrun-3-4;107;1112803;234;6
testrun-3-4;108;1067691;200;7
testrun-3-4;109;1094204;207;7
testrun-3-4;110;1089724;216;8
testrun-3-4;111;1130895;230;9
testrun-3-4;112;1095221;216;9
testrun-3-4;113;1066416;226;10
testrun-3-4;114;1040911;213;9
testrun-3-4;115;1003849;205;8
testrun-3-4;116;908712;191;8
testrun-3-4;117;777467;158;7
testrun-3-4;118;967024;205;7
testrun-3-4;119;912996;189;7
testrun-3-4;120;938255;181;8
testrun-3-4;121;988133;192;6
testrun-3-4;122;1163238;241;6
testrun-3-4;123;1115447;235;6
testrun-3-4;124;948316;204;9
testrun-3-4;125;1162431;241;8
testrun-3-4;126;1152409;241;7
testrun-3-4;127;1064360;223;7
testrun-3-4;128;1160533;242;6
testrun-3-4;129;1096651;228;6
testrun-3-4;130;1130771;224;6
testrun-3-4;131;1066999;208;7
testrun-3-4;132;1063755;214;7
testrun-3-4;133;1160305;236;7
testrun-3-4;134;1121054;232;8
testrun-3-4;135;1108506;223;8
testrun-3-4;136;1101051;230;9
testrun-3-4;137;1118028;229;10
testrun-3-4;138;1185114;233;7
testrun-3-4;139;1107427;230;10
testrun-3-4;140;1064013;218;9
testrun-3-4;141;1130484;220;11
testrun-3-4;142;932283;190;8
testrun-3-4;143;1056579;214;8
testrun-3-4;144;1000186;209;8
testrun-3-4;145;1133793;224;8
testrun-3-4;146;1109187;223;8
testrun-3-4;147;1064172;198;8
testrun-3-4;148;950591;183;8
testrun-3-4;149;949049;181;8
testrun-3-4;150;872576;174;8
testrun-3-4;151;774682;156;7
testrun-3-4;152;834941;172;8
testrun-3-4;153;1072553;206;8
testrun-3-4;154;1202888;233;8
testrun-3-4;155;1141726;241;8
testrun-3-4;156;1133152;238;6
testrun-3-4;157;1113516;229;6
testrun-3-4;158;1199898;246;8
testrun-3-4;159;1133707;236;7
testrun-3-4;160;1102711;228;8
testrun-3-4;161;1209163;248;8
testrun-3-4;162;1126481;231;7
testrun-3-4;163;1063364;220;7
testrun-3-4;164;1147856;241;8
testrun-3-4;165;1140053;232;7
testrun-3-4;166;1057008;211;9
testrun-3-4;167;908524;185;7
